=== System Logs ===
Time 0.000000000s: All Tasks State at Time 0.000000000s: [(0, 'In queue'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000312s: All Tasks State at Time 0.000000312s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000313s: All Tasks State at Time 0.000000313s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000313s: All Tasks State at Time 0.000000313s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000314s: All Tasks State at Time 0.000000314s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000314s: All Tasks State at Time 0.000000314s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000314s: All Tasks State at Time 0.000000314s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000315s: All Tasks State at Time 0.000000315s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000315s: All Tasks State at Time 0.000000315s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000316s: All Tasks State at Time 0.000000316s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000316s: All Tasks State at Time 0.000000316s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000316s: All Tasks State at Time 0.000000316s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000317s: All Tasks State at Time 0.000000317s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000317s: All Tasks State at Time 0.000000317s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000318s: All Tasks State at Time 0.000000318s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000318s: All Tasks State at Time 0.000000318s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000318s: All Tasks State at Time 0.000000318s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000319s: All Tasks State at Time 0.000000319s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'In queue'), (5, 'In queue')]
Time 0.000000319s: All Tasks State at Time 0.000000319s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000320s: All Tasks State at Time 0.000000320s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000320s: All Tasks State at Time 0.000000320s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000320s: All Tasks State at Time 0.000000320s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000321s: All Tasks State at Time 0.000000321s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000321s: All Tasks State at Time 0.000000321s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000322s: All Tasks State at Time 0.000000322s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000322s: All Tasks State at Time 0.000000322s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000322s: All Tasks State at Time 0.000000322s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000323s: All Tasks State at Time 0.000000323s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000323s: All Tasks State at Time 0.000000323s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000324s: All Tasks State at Time 0.000000324s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000324s: All Tasks State at Time 0.000000324s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000324s: All Tasks State at Time 0.000000324s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000325s: All Tasks State at Time 0.000000325s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000325s: All Tasks State at Time 0.000000325s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000326s: All Tasks State at Time 0.000000326s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000326s: All Tasks State at Time 0.000000326s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000326s: All Tasks State at Time 0.000000326s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000327s: All Tasks State at Time 0.000000327s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000327s: All Tasks State at Time 0.000000327s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000328s: All Tasks State at Time 0.000000328s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000328s: All Tasks State at Time 0.000000328s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000328s: All Tasks State at Time 0.000000328s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000329s: All Tasks State at Time 0.000000329s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000329s: All Tasks State at Time 0.000000329s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000330s: All Tasks State at Time 0.000000330s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000330s: All Tasks State at Time 0.000000330s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000330s: All Tasks State at Time 0.000000330s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000331s: All Tasks State at Time 0.000000331s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000331s: All Tasks State at Time 0.000000331s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000332s: All Tasks State at Time 0.000000332s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000332s: All Tasks State at Time 0.000000332s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000332s: All Tasks State at Time 0.000000332s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000333s: All Tasks State at Time 0.000000333s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000333s: All Tasks State at Time 0.000000333s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000334s: All Tasks State at Time 0.000000334s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000334s: All Tasks State at Time 0.000000334s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000334s: All Tasks State at Time 0.000000334s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000335s: All Tasks State at Time 0.000000335s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000335s: All Tasks State at Time 0.000000335s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000336s: All Tasks State at Time 0.000000336s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000336s: All Tasks State at Time 0.000000336s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000336s: All Tasks State at Time 0.000000336s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000337s: All Tasks State at Time 0.000000337s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000337s: All Tasks State at Time 0.000000337s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000338s: All Tasks State at Time 0.000000338s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000338s: All Tasks State at Time 0.000000338s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000338s: All Tasks State at Time 0.000000338s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000339s: All Tasks State at Time 0.000000339s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000339s: All Tasks State at Time 0.000000339s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000340s: All Tasks State at Time 0.000000340s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000340s: All Tasks State at Time 0.000000340s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000340s: All Tasks State at Time 0.000000340s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000341s: All Tasks State at Time 0.000000341s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000341s: All Tasks State at Time 0.000000341s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000342s: All Tasks State at Time 0.000000342s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000342s: All Tasks State at Time 0.000000342s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000342s: All Tasks State at Time 0.000000342s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000343s: All Tasks State at Time 0.000000343s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000343s: All Tasks State at Time 0.000000343s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000344s: All Tasks State at Time 0.000000344s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000344s: All Tasks State at Time 0.000000344s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000344s: All Tasks State at Time 0.000000344s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000345s: All Tasks State at Time 0.000000345s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000345s: All Tasks State at Time 0.000000345s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000346s: All Tasks State at Time 0.000000346s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000346s: All Tasks State at Time 0.000000346s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000346s: All Tasks State at Time 0.000000346s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000347s: All Tasks State at Time 0.000000347s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000347s: All Tasks State at Time 0.000000347s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000348s: All Tasks State at Time 0.000000348s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000348s: All Tasks State at Time 0.000000348s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000348s: All Tasks State at Time 0.000000348s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000349s: All Tasks State at Time 0.000000349s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000349s: All Tasks State at Time 0.000000349s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000350s: All Tasks State at Time 0.000000350s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000350s: All Tasks State at Time 0.000000350s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000350s: All Tasks State at Time 0.000000350s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000351s: All Tasks State at Time 0.000000351s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000351s: All Tasks State at Time 0.000000351s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000352s: All Tasks State at Time 0.000000352s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000352s: All Tasks State at Time 0.000000352s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000352s: All Tasks State at Time 0.000000352s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000353s: All Tasks State at Time 0.000000353s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000353s: All Tasks State at Time 0.000000353s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000354s: All Tasks State at Time 0.000000354s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000354s: All Tasks State at Time 0.000000354s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000354s: All Tasks State at Time 0.000000354s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000355s: All Tasks State at Time 0.000000355s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000355s: All Tasks State at Time 0.000000355s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000356s: All Tasks State at Time 0.000000356s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000356s: All Tasks State at Time 0.000000356s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000356s: All Tasks State at Time 0.000000356s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000357s: All Tasks State at Time 0.000000357s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000357s: All Tasks State at Time 0.000000357s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000358s: All Tasks State at Time 0.000000358s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000358s: All Tasks State at Time 0.000000358s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000358s: All Tasks State at Time 0.000000358s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000359s: All Tasks State at Time 0.000000359s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000359s: All Tasks State at Time 0.000000359s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000360s: All Tasks State at Time 0.000000360s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000360s: All Tasks State at Time 0.000000360s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000360s: All Tasks State at Time 0.000000360s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000361s: All Tasks State at Time 0.000000361s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000361s: All Tasks State at Time 0.000000361s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000362s: All Tasks State at Time 0.000000362s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000362s: All Tasks State at Time 0.000000362s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000362s: All Tasks State at Time 0.000000362s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000363s: All Tasks State at Time 0.000000363s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000363s: All Tasks State at Time 0.000000363s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000364s: All Tasks State at Time 0.000000364s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000364s: All Tasks State at Time 0.000000364s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000364s: All Tasks State at Time 0.000000364s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000365s: All Tasks State at Time 0.000000365s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000365s: All Tasks State at Time 0.000000365s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000366s: All Tasks State at Time 0.000000366s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000366s: All Tasks State at Time 0.000000366s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000366s: All Tasks State at Time 0.000000366s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000367s: All Tasks State at Time 0.000000367s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000367s: All Tasks State at Time 0.000000367s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000368s: All Tasks State at Time 0.000000368s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000368s: All Tasks State at Time 0.000000368s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000368s: All Tasks State at Time 0.000000368s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000369s: All Tasks State at Time 0.000000369s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000369s: All Tasks State at Time 0.000000369s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000370s: All Tasks State at Time 0.000000370s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000370s: All Tasks State at Time 0.000000370s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000370s: All Tasks State at Time 0.000000370s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000371s: All Tasks State at Time 0.000000371s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000371s: All Tasks State at Time 0.000000371s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000372s: All Tasks State at Time 0.000000372s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000372s: All Tasks State at Time 0.000000372s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000372s: All Tasks State at Time 0.000000372s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000373s: All Tasks State at Time 0.000000373s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000373s: All Tasks State at Time 0.000000373s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000374s: All Tasks State at Time 0.000000374s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000374s: All Tasks State at Time 0.000000374s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
Time 0.000000374s: All Tasks State at Time 0.000000374s: [(0, 'Completed'), (1, 'In queue'), (2, 'In queue'), (3, 'In queue'), (4, 'Completed'), (5, 'In queue')]
